# version=2022
# observatory
! mpcCode I40
! name TRAPPIST-South
# submitter
! name E.Jehin
# observers
! name E.Jehin
# measurers
! name E. Jehin
# telescope
! design 0.6-m f/8 Ritchey-Chretien + CCD
! aperture 0.6
! fRatio 8.0
! detector CCD
# software
! astrometry Astrometrica 4.16.4.468
! photometry Astrometrica 4.16.4.468
permID |provID     |trkSub  |mode|stn |obsTime                |ra         |dec        |rmsRA|rmsDec|astCat  |mag  |rmsMag|band|fltr|photCat |photAp|logSNR|seeing|exp |rmsFit|nStars|notes|remarks
       |2001 EC    |        | CCD|I40 |2026-03-01T05:16:30Z   |191.78131  | -7.50106  |0.08 |0.14  |   Gaia3|15.7 |0.11  |   G|   R|   Gaia3| 5.9  |1.95  |2.4   |  30|0.16  |    92|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:17:15Z   |191.78000  | -7.50052  |0.09 |0.13  |   Gaia3|15.7 |0.11  |   G|   R|   Gaia3| 5.9  |1.97  |2.5   |  30|0.16  |    92|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:17:58Z   |191.77877  | -7.49998  |0.07 |0.07  |   Gaia3|15.8 |0.11  |   G|   R|   Gaia3| 5.9  |2.00  |2.5   |  30|0.09  |    91|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:18:41Z   |191.77748  | -7.49944  |0.06 |0.06  |   Gaia3|15.7 |0.11  |   G|   R|   Gaia3| 5.9  |1.98  |2.5   |  30|0.07  |    91|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:19:25Z   |191.77623  | -7.49891  |0.06 |0.07  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.98  |2.5   |  30|0.08  |    91|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:20:08Z   |191.77492  | -7.49833  |0.06 |0.05  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.96  |2.5   |  30|0.06  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:37:05Z   |191.74509  | -7.48558  |0.06 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.94  |2.4   |  30|0.08  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:37:47Z   |191.74389  | -7.48506  |0.05 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.97  |2.5   |  30|0.06  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:38:28Z   |191.74266  | -7.48452  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.97  |2.5   |  30|0.06  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:39:10Z   |191.74145  | -7.48401  |0.05 |0.06  |   Gaia3|15.7 |0.10  |   G|   R|   Gaia3| 5.9  |1.90  |2.5   |  30|0.06  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:39:51Z   |191.74023  | -7.48349  |0.05 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.95  |2.5   |  30|0.06  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:40:33Z   |191.73900  | -7.48296  |0.05 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.93  |2.4   |  30|0.07  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:41:14Z   |191.73780  | -7.48245  |0.05 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.98  |2.5   |  30|0.06  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:52:40Z   |191.71771  | -7.47385  |0.05 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.90  |2.4   |  30|0.07  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:53:24Z   |191.71642  | -7.47330  |0.05 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.92  |2.5   |  30|0.07  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:54:05Z   |191.71520  | -7.47277  |0.05 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.92  |2.4   |  30|0.07  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:54:48Z   |191.71393  | -7.47224  |0.05 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.96  |2.5   |  30|0.07  |    90|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:55:32Z   |191.71265  | -7.47168  |0.05 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.94  |2.4   |  30|0.07  |    91|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:56:13Z   |191.71144  | -7.47117  |0.05 |0.07  |   Gaia3|15.8 |0.11  |   G|   R|   Gaia3| 5.9  |1.92  |2.5   |  30|0.08  |    92|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T05:56:54Z   |191.71022  | -7.47064  |0.05 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.98  |2.5   |  30|0.07  |    90|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:06:39Z   |191.69308  | -7.46330  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.96  |2.4   |  30|0.07  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:07:24Z   |191.69180  | -7.46276  |0.05 |0.07  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.99  |2.4   |  30|0.07  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:08:05Z   |191.69060  | -7.46225  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.98  |2.4   |  30|0.07  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:08:47Z   |191.68937  | -7.46172  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.93  |2.4   |  30|0.07  |    90|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:09:29Z   |191.68813  | -7.46119  |0.05 |0.07  |   Gaia3|15.7 |0.08  |   G|   R|   Gaia3| 5.9  |1.96  |2.4   |  30|0.07  |    90|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:10:10Z   |191.68694  | -7.46067  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.95  |2.4   |  30|0.07  |    90|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:10:52Z   |191.68572  | -7.46014  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.99  |2.4   |  30|0.07  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:19:54Z   |191.66983  | -7.45334  |0.05 |0.06  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.95  |2.4   |  30|0.07  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:20:36Z   |191.66859  | -7.45281  |0.05 |0.06  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.99  |2.5   |  30|0.07  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:21:19Z   |191.66736  | -7.45228  |0.05 |0.06  |   Gaia3|15.7 |0.10  |   G|   R|   Gaia3| 5.9  |1.98  |2.5   |  30|0.06  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:22:00Z   |191.66616  | -7.45178  |0.06 |0.06  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.99  |2.4   |  30|0.07  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:22:41Z   |191.66495  | -7.45125  |0.05 |0.06  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.96  |2.5   |  30|0.07  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:23:25Z   |191.66363  | -7.45069  |0.06 |0.06  |   Gaia3|15.7 |0.10  |   G|   R|   Gaia3| 5.9  |1.93  |2.4   |  30|0.07  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:24:06Z   |191.66245  | -7.45018  |0.05 |0.05  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |2.00  |2.4   |  30|0.06  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:26:52Z   |191.65759  | -7.44810  |0.06 |0.07  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.96  |2.4   |  30|0.08  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:27:34Z   |191.65640  | -7.44758  |0.05 |0.06  |   Gaia3|15.8 |0.13  |   G|   R|   Gaia3| 5.9  |1.93  |2.4   |  30|0.06  |    84|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:28:15Z   |191.65517  | -7.44706  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.95  |2.4   |  30|0.06  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:28:56Z   |191.65396  | -7.44654  |0.05 |0.06  |   Gaia3|15.7 |0.08  |   G|   R|   Gaia3| 5.9  |1.96  |2.4   |  30|0.07  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:29:38Z   |191.65276  | -7.44602  |0.05 |0.07  |   Gaia3|15.7 |0.08  |   G|   R|   Gaia3| 5.9  |1.96  |2.4   |  30|0.07  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:30:21Z   |191.65150  | -7.44549  |0.04 |0.05  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.98  |2.5   |  30|0.06  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:31:03Z   |191.65025  | -7.44495  |0.06 |0.06  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.89  |2.4   |  30|0.08  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:31:46Z   |191.64899  | -7.44441  |0.04 |0.06  |   Gaia3|15.6 |0.13  |   G|   R|   Gaia3| 5.9  |1.99  |2.4   |  30|0.06  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:41:31Z   |191.63192  | -7.43709  |0.05 |0.07  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.99  |2.5   |  30|0.07  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:42:12Z   |191.63070  | -7.43656  |0.05 |0.07  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.95  |2.3   |  30|0.07  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:42:54Z   |191.62948  | -7.43604  |0.05 |0.06  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.95  |2.4   |  30|0.07  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:43:36Z   |191.62827  | -7.43551  |0.05 |0.06  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.91  |2.4   |  30|0.06  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:44:17Z   |191.62703  | -7.43500  |0.05 |0.06  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.99  |2.4   |  30|0.07  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T06:44:59Z   |191.62585  | -7.43448  |0.05 |0.06  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.92  |2.4   |  30|0.06  |    84|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:05:55Z   |191.58917  | -7.41872  |0.05 |0.05  |   Gaia3|15.9 |0.09  |   G|   R|   Gaia3| 5.9  |1.89  |2.4   |  30|0.06  |    81|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:06:36Z   |191.58798  | -7.41821  |0.05 |0.06  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.92  |2.4   |  30|0.06  |    82|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:07:18Z   |191.58675  | -7.41769  |0.05 |0.06  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.91  |2.3   |  30|0.07  |    81|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:07:59Z   |191.58553  | -7.41715  |0.05 |0.06  |   Gaia3|15.9 |0.10  |   G|   R|   Gaia3| 5.9  |1.92  |2.2   |  30|0.07  |    81|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:08:40Z   |191.58434  | -7.41664  |0.05 |0.06  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.93  |2.2   |  30|0.07  |    82|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:09:24Z   |191.58305  | -7.41610  |0.06 |0.07  |   Gaia3|15.9 |0.10  |   G|   R|   Gaia3| 5.9  |1.96  |2.4   |  30|0.08  |    82|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:10:06Z   |191.58185  | -7.41559  |0.05 |0.06  |   Gaia3|15.9 |0.10  |   G|   R|   Gaia3| 5.9  |1.92  |2.3   |  30|0.07  |    82|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:10:47Z   |191.58064  | -7.41506  |0.05 |0.05  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.99  |2.3   |  30|0.06  |    82|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:39:58Z   |191.52971  | -7.39313  |0.08 |0.09  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.98  |2.4   |  30|0.11  |    92|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:40:39Z   |191.52851  | -7.39262  |0.08 |0.09  |   Gaia3|15.7 |0.10  |   G|   R|   Gaia3| 5.9  |1.97  |2.4   |  30|0.12  |    92|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:41:23Z   |191.52724  | -7.39207  |0.08 |0.10  |   Gaia3|15.7 |0.10  |   G|   R|   Gaia3| 5.9  |1.98  |2.3   |  30|0.11  |    91|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:42:05Z   |191.52601  | -7.39154  |0.07 |0.09  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.94  |2.3   |  30|0.11  |    93|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:42:47Z   |191.52482  | -7.39103  |0.08 |0.08  |   Gaia3|15.7 |0.10  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.11  |    92|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:43:29Z   |191.52360  | -7.39050  |0.08 |0.09  |   Gaia3|15.8 |0.14  |   G|   R|   Gaia3| 5.9  |1.99  |2.3   |  30|0.11  |    93|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:44:10Z   |191.52239  | -7.38998  |0.07 |0.09  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.96  |2.3   |  30|0.11  |    92|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:53:55Z   |191.50540  | -7.38267  |0.06 |0.08  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.09  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:54:37Z   |191.50420  | -7.38214  |0.06 |0.08  |   Gaia3|15.7 |0.10  |   G|   R|   Gaia3| 5.9  |1.97  |2.3   |  30|0.09  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:55:19Z   |191.50297  | -7.38161  |0.06 |0.08  |   Gaia3|15.8 |0.10  |   G|   R|   Gaia3| 5.9  |1.95  |2.2   |  30|0.10  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:56:01Z   |191.50175  | -7.38107  |0.06 |0.09  |   Gaia3|15.7 |0.10  |   G|   R|   Gaia3| 5.9  |1.98  |2.2   |  30|0.10  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:56:42Z   |191.50056  | -7.38057  |0.06 |0.09  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |2.02  |2.3   |  30|0.10  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:57:27Z   |191.49925  | -7.38001  |0.05 |0.08  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.98  |2.3   |  30|0.09  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T07:58:09Z   |191.49804  | -7.37948  |0.06 |0.08  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.97  |2.3   |  30|0.09  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:07:52Z   |191.48114  | -7.37218  |0.06 |0.09  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |2.00  |2.3   |  30|0.10  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:08:34Z   |191.47994  | -7.37166  |0.06 |0.09  |   Gaia3|15.7 |0.11  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.10  |    90|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:09:15Z   |191.47877  | -7.37116  |0.06 |0.09  |   Gaia3|15.7 |0.11  |   G|   R|   Gaia3| 5.9  |1.99  |2.3   |  30|0.10  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:09:56Z   |191.47758  | -7.37064  |0.06 |0.08  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.98  |2.3   |  30|0.09  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:10:38Z   |191.47636  | -7.37011  |0.06 |0.08  |   Gaia3|15.8 |0.11  |   G|   R|   Gaia3| 5.9  |1.94  |2.3   |  30|0.10  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:11:20Z   |191.47516  | -7.36959  |0.05 |0.07  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |2.00  |2.3   |  30|0.08  |    86|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:12:01Z   |191.47394  | -7.36908  |0.06 |0.10  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.98  |2.3   |  30|0.11  |    85|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:21:47Z   |191.45701  | -7.36175  |0.06 |0.08  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.99  |2.3   |  30|0.09  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:22:28Z   |191.45581  | -7.36123  |0.05 |0.08  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.09  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:23:09Z   |191.45465  | -7.36072  |0.06 |0.09  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |1.98  |2.2   |  30|0.11  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:23:51Z   |191.45341  | -7.36019  |0.06 |0.08  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.97  |2.3   |  30|0.10  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:24:33Z   |191.45221  | -7.35967  |0.05 |0.09  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.10  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:25:14Z   |191.45102  | -7.35916  |0.06 |0.08  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.09  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:25:56Z   |191.44985  | -7.35864  |0.06 |0.09  |   Gaia3|15.7 |0.09  |   G|   R|   Gaia3| 5.9  |2.02  |2.3   |  30|0.11  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:49:31Z   |191.40906  | -7.34096  |0.07 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.02  |2.3   |  30|0.09  |    79|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:50:12Z   |191.40787  | -7.34045  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.07  |    79|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:50:53Z   |191.40670  | -7.33993  |0.06 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.08  |    79|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:51:35Z   |191.40551  | -7.33942  |0.05 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.03  |2.3   |  30|0.08  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:52:16Z   |191.40433  | -7.33891  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.03  |2.3   |  30|0.08  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:52:57Z   |191.40311  | -7.33838  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.99  |2.3   |  30|0.07  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:53:39Z   |191.40195  | -7.33787  |0.06 |0.08  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.09  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T08:54:22Z   |191.40069  | -7.33733  |0.06 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.08  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:10:18Z   |191.37325  | -7.32540  |0.05 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |2.02  |2.3   |  30|0.07  |    76|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:11:00Z   |191.37207  | -7.32487  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.03  |2.3   |  30|0.07  |    76|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:11:41Z   |191.37088  | -7.32436  |0.07 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.01  |2.3   |  30|0.09  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:12:25Z   |191.36963  | -7.32381  |0.06 |0.07  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |2.02  |2.4   |  30|0.09  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:13:09Z   |191.36837  | -7.32326  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.02  |2.3   |  30|0.07  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:13:50Z   |191.36721  | -7.32275  |0.05 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.03  |2.3   |  30|0.07  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:14:31Z   |191.36599  | -7.32223  |0.06 |0.06  |   Gaia3|15.7 |0.08  |   G|   R|   Gaia3| 5.9  |2.03  |2.4   |  30|0.07  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:30:46Z   |191.33813  | -7.31007  |0.05 |0.05  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |2.02  |2.4   |  30|0.06  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:31:28Z   |191.33694  | -7.30955  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.00  |2.4   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:32:09Z   |191.33575  | -7.30903  |0.06 |0.06  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.96  |2.4   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:32:51Z   |191.33457  | -7.30851  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.98  |2.4   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:33:33Z   |191.33340  | -7.30800  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.02  |2.4   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:34:14Z   |191.33219  | -7.30748  |0.06 |0.05  |   Gaia3|15.7 |0.08  |   G|   R|   Gaia3| 5.9  |1.97  |2.3   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-01T09:34:56Z   |191.33102  | -7.30695  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |2.00  |2.4   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:47:28Z   |189.61806  | -6.52802  |0.10 |0.10  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.86  |2.7   |  30|0.13  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:48:09Z   |189.61698  | -6.52752  |0.10 |0.10  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.89  |2.7   |  30|0.13  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:48:51Z   |189.61591  | -6.52706  |0.09 |0.11  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.90  |2.7   |  30|0.13  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:49:32Z   |189.61482  | -6.52658  |0.09 |0.10  |   Gaia3|15.8 |0.13  |   G|   R|   Gaia3| 5.9  |1.85  |2.8   |  30|0.13  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:50:16Z   |189.61372  | -6.52611  |0.10 |0.10  |   Gaia3|15.8 |0.13  |   G|   R|   Gaia3| 5.9  |1.80  |2.8   |  30|0.13  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:50:57Z   |189.61263  | -6.52564  |0.08 |0.10  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.86  |2.8   |  30|0.12  |    87|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:54:27Z   |189.60715  | -6.52326  |0.09 |0.10  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.79  |2.6   |  30|0.12  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:55:10Z   |189.60605  | -6.52277  |0.10 |0.11  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.86  |2.6   |  30|0.14  |    88|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:55:53Z   |189.60494  | -6.52229  |0.09 |0.10  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.80  |2.6   |  30|0.12  |    89|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T03:56:34Z   |189.60388  | -6.52180  |0.08 |0.10  |   Gaia3|15.8 |0.12  |   G|   R|   Gaia3| 5.9  |1.89  |2.5   |  30|0.12  |    88|     |
